63,765643496023728128,2016-08-16 20:16:49.000000,HillaryClinton,"""This man is totally, thoroughly unqualified to be president."" —@JoeBiden on @realDonaldTrumphttps://t.co/ZfFj9ZXsfD",negative
64,765626239679946752,2016-08-16 19:08:14.000000,HillaryClinton,"Last night, @allysonfelix won her 7th Olympic medal. Congrats to the most decorated woman in the history of @USATF! https://t.co/3LmdDx8iqn",positive
65,765609303017451520,2016-08-16 18:00:56.000000,HillaryClinton,"It’s not just that Trump doesn’t know what he’s talking about when it comes to national security. His words are dangerous, and they hurt us.",negative
66,765606382271918080,2016-08-16 17:49:20.000000,HillaryClinton,"Be a part of this: Get registered to vote, and ask everyone you know to register, too. https://t.co/tTgeqxNqYm",neutral
67,765604769310400516,2016-08-16 17:42:55.000000,HillaryClinton,"“@TeamUSA is showing the world what this country stands for. I am proud of our team."" —Hillary in Philadelphia: https://t.co/byKmrx9XZy",positive
68,765579185582698497,2016-08-16 16:01:16.000000,HillaryClinton,"You should be able to learn a skill, practice a trade, and make a good living doing it. https://t.co/vNEHs6UJmo",positive
69,765569137439547393,2016-08-16 15:21:20.000000,HillaryClinton,"RT @TeenVogue: ""By harnessing your energy and ideas, we can solve many of the problems we face."" — @HillaryClinton https://t.co/q90WpEBtO9",positive
70,765554761231892480,2016-08-16 14:24:13.000000,HillaryClinton,Trump's top adviser was designated $12.7 million from pro-Russia forces in Ukraine. That's the tip of the iceberg. https://t.co/4tYa2Y4nN9,neutral
71,765522203563536384,2016-08-16 12:14:50.000000,HillaryClinton,Donald Trump says he'll create a new test for immigrants.It's a test he'd fail.https://t.co/LZoCq8bJFx,negative
72,765366612786577408,2016-08-16 01:56:34.000000,HillaryClinton,Both candidates have laid out economic plans. See how each would impact your state: https://t.co/BM2Fpk8lwA,neutral
73,765352872016023552,2016-08-16 01:01:58.000000,HillaryClinton,Vice President @JoeBiden had the keys to our Instagram today. Check it out: https://t.co/N09gfgmFmN https://t.co/W6rlqb9C6N,neutral
74,765340564569161728,2016-08-16 00:13:04.000000,HillaryClinton,"""The place of your birth should never be a barrier."" A letter to young undocumented people on DACA's anniversary: https://t.co/4dDrLvefeM",neutral
75,765325690338217984,2016-08-15 23:13:58.000000,HillaryClinton,RT @TheBriefing2016: “He is a stunning ignoramus on foreign policy and national security.” https://t.co/h6NmEK07yB,negative
76,765314093473341441,2016-08-15 22:27:53.000000,HillaryClinton,The story of the Rodhams and the Bidens isn't unique. What's unique is the country where those stories were written.https://t.co/xUQW6ashqy,positive
77,765294117647777792,2016-08-15 21:08:30.000000,HillaryClinton,"RT @HillaryforCO: On the fourth anniversary of #DACA, Juan remembers that ""glass ceiling-shattering moment""→ https://t.co/kt4nl4RQj0",positive
78,765288353419890688,2016-08-15 20:45:36.000000,HillaryClinton,We have some questions about Donald Trump's cozy relationship with Russia. https://t.co/N6ySNILYMx,neutral
79,765276731406184448,2016-08-15 19:59:25.000000,HillaryClinton,"Whenever you hear Trump talk about foreign policy, picture him in the Situation Room making decisions for all of us. https://t.co/7QBVFziTdN",neutral
80,765270946693382145,2016-08-15 19:36:26.000000,HillaryClinton,"You oppose reproductive rights, support ""conversion therapy,"" and proposed a Muslim ban. https://t.co/H04wanQIub",negative
81,765266030461607940,2016-08-15 19:16:54.000000,HillaryClinton,RT @igorvolsky: I bet Trump himself would fail his new immigration screening test of American values. #extremevetting https://t.co/JdxrGZki…,negative
82,765256538038599681,2016-08-15 18:39:11.000000,HillaryClinton,RT @TheBriefing2016: In case you needed a reminder that Donald Trump doesn’t know a thing about national security. https://t.co/1DA0d8j484,negative
83,765256097930305536,2016-08-15 18:37:26.000000,HillaryClinton,RT @PolitiFact: ICYMI: Donald Trump is against gay marriage. https://t.co/4XPeFxAolR,negative
84,765255239356260353,2016-08-15 18:34:01.000000,HillaryClinton,Trump's candidacy alone is undermining our national security.Imagine if he were to become president. https://t.co/OynjnrHsAj,negative
85,765247799697039360,2016-08-15 18:04:27.000000,HillaryClinton,"RT @JoeBiden: ""It is never, never, never ever been a good bet to bet against the United States of America."" -VP Biden",positive
86,765247533727834112,2016-08-15 18:03:24.000000,HillaryClinton,"“She’s strong. She’s respected. She’s admired. There’s nothing that she doesn’t understand about America’s place in the world."" —@JoeBiden",positive
87,765246708548771840,2016-08-15 18:00:07.000000,HillaryClinton,"""It’s a recipe for playing into the hands of terrorists and their propaganda.” —@JoeBiden on Trump’s foreign policy rhetoric",negative
88,765246387319664640,2016-08-15 17:58:50.000000,HillaryClinton,"""Trump’s ideas are not only profoundly wrong, they’re dangerous and they’re very un-American.” —@JoeBiden https://t.co/tV4Cfp982z",negative
89,765244489120219136,2016-08-15 17:51:18.000000,HillaryClinton,"""Donald Trump has no clue what it takes to lead this great country.” —@JoeBiden",negative
90,765244292638056448,2016-08-15 17:50:31.000000,HillaryClinton,“This guy doesn’t care about the middle class...he doesn’t understand it. He doesn’t have a clue.” —@JoeBiden on Donald Trump,negative
91,765243353520828416,2016-08-15 17:46:47.000000,HillaryClinton,"“There’s only one person in this election who will...help you, and that is Hillary Clinton.” —@JoeBiden",positive
92,765241961443917824,2016-08-15 17:41:15.000000,HillaryClinton,"RT @JoeBiden: ""Everyone is entitled to be treated with dignity and respect... and America can be defined in one single word — 'possibilitie…",positive
93,765241534908334080,2016-08-15 17:39:34.000000,HillaryClinton,"""What Hillary’s all about is making sure every one of you…can look your child in the eye and say…everything is gonna be ok.” —@JoeBiden",positive
94,765240818848391168,2016-08-15 17:36:43.000000,HillaryClinton,"“No one is more worthy than you, and everyone is your equal.” —@JoeBiden",positive
95,765240654855303169,2016-08-15 17:36:04.000000,HillaryClinton,"""Home is where your character is stamped, where it’s stamped into your soul. Where your values are set.” —@JoeBiden",neutral
96,765239834457800705,2016-08-15 17:32:48.000000,HillaryClinton,"“As Scranton has always had my back, we—all of us—are going to have your back, Hillary.” —@JoeBiden",positive
97,765238901950808065,2016-08-15 17:29:06.000000,HillaryClinton,Take out your phone and text JOIN to 47246.We’re hiring organizers right here in Pennsylvania and across the country.,neutral
98,765238753225048064,2016-08-15 17:28:30.000000,HillaryClinton,There’s no doubt about it—Donald Trump is temperamentally unfit and totally unqualified to be president of the United States.,negative
99,765238605837111300,2016-08-15 17:27:55.000000,HillaryClinton,"""A man you can bait with a tweet is not a man you can trust with nuclear weapons.” —Hillary on @realDonaldTrump",negative
100,765238409669537792,2016-08-15 17:27:08.000000,HillaryClinton,"Trump says he won’t tell anyone what he’ll do about ISIS because he wants to keep his plan “secret.”Well, the secret is he has no plan.",negative
101,765237372644646914,2016-08-15 17:23:01.000000,HillaryClinton,Providing a “Trump Kids Club” for your paying customers is not the same thing as providing real child care for your workers.,negative
102,765237193518485504,2016-08-15 17:22:19.000000,HillaryClinton,"Under Trump's child care plan, hardworking families that can’t afford child care in the first place would get little to no real help.",negative
103,765236752336429056,2016-08-15 17:20:33.000000,HillaryClinton,"Trump wants to eliminate the Estate Tax. It would save the Trump family $4 billion, but it would do nothing for 99.8% of Americans.",negative
104,765236534782128128,2016-08-15 17:19:41.000000,HillaryClinton,Trump's called for a new tax loophole—the Trump Loophole. He'd pay less than half the current tax rate on income from many of his companies.,negative
105,765236323863130112,2016-08-15 17:18:51.000000,HillaryClinton,"Donald Trump would give trillions in tax cuts to big corporations, millionaires, and Wall Street money managers.",neutral
106,765236024654127104,2016-08-15 17:17:40.000000,HillaryClinton,We’re going to make college debt-free for all and help millions of people struggling with existing student debt: https://t.co/l3h7YDCX3d,positive
107,765235662043873282,2016-08-15 17:16:13.000000,HillaryClinton,Under @POTUS and @JoeBiden:✓ Our businesses created 15 million new jobs.✓ 20 million people have health care.https://t.co/2SCUXK3VAP,positive
108,765235420724625408,2016-08-15 17:15:16.000000,HillaryClinton,"No matter what Donald Trump says, America is great, and the American Dream is big enough for everyone to share in its promise.",positive
109,765235166012932096,2016-08-15 17:14:15.000000,HillaryClinton,"""No matter where life takes me I always remember I am the granddaughter of a factory worker and the daughter of a small business owner.""",neutral
110,765234289789267968,2016-08-15 17:10:46.000000,HillaryClinton,Joe is now leading a new Cancer Moonshot initiative to fund breakthroughs and save lives in honor of his son Beau. https://t.co/ofgoaD7t0V,positive
111,765234117143302144,2016-08-15 17:10:05.000000,HillaryClinton,Joe passionately believes in the basic bargain that makes America great—that our economy should work for everyone—not just those at the top.,positive
112,765233814255857664,2016-08-15 17:08:53.000000,HillaryClinton,"""No matter how far he travels, @JoeBiden never forgets where he’s from."" —Hillary in Scranton https://t.co/UnJ1zs3qXW",neutral
113,765232984031109120,2016-08-15 17:05:35.000000,HillaryClinton,".@JoeBiden’s hitting the trail with Hillary in Scranton, folks. Tune in now: https://t.co/zFvHUT7UQ2 https://t.co/xbqUILQKGB",neutral
114,765215206289080320,2016-08-15 15:54:56.000000,HillaryClinton,"Four years in, DACA has helped more than 700,000 undocumented people to live without fear. Let's build on it: https://t.co/Xw6IkKPSIQ",positive
115,765186092597477377,2016-08-15 13:59:15.000000,HillaryClinton,"If Donald Trump becomes president, he'll game America's whole tax system to make himself richer. Seriously. https://t.co/s82te3rlRP",negative
116,765163960504950784,2016-08-15 12:31:18.000000,HillaryClinton,"Trump says, ""I know more about ISIS than the generals do, believe me."" You know what? We don't.https://t.co/OynjnrpRbJ",negative
117,764996549558534144,2016-08-15 01:26:05.000000,HillaryClinton,The senseless murders of Imam Maulama Akonjee and Thara Uddin are heartbreaking. This kind of heinous act has no place in America. -H,negative
118,764994984022052865,2016-08-15 01:19:51.000000,HillaryClinton,No family should have to spend more than 10% of its income on quality child care. https://t.co/ReC2DZCjlM https://t.co/TFYDN6VYJj,neutral
119,764970778852986880,2016-08-14 23:43:40.000000,HillaryClinton,"Yesterday, @ShotDiva made Olympic history with her gold medal in women's shot put (@TeamUSA's first!). https://t.co/ih1HYqnP8U",positive
120,764921157103517700,2016-08-14 20:26:30.000000,HillaryClinton,"Well said, Coach Auriemma. Keep winning, @USABasketball. https://t.co/1paG3IC51b",positive
121,764890514713899008,2016-08-14 18:24:44.000000,HillaryClinton,"59 million Americans get help from Social Security. On its 81st anniversary, let's recommit to protecting it. https://t.co/1YMaSX14VF",positive
122,764582239539699712,2016-08-13 21:59:45.000000,HillaryClinton,This is what @realDonaldTrump would do to your state's economy. https://t.co/t59VH8sa9e,neutral
123,764550974237179904,2016-08-13 19:55:31.000000,HillaryClinton,"RT @johnpodesta: Farmers and ranchers are central to our economy, energy &amp; food security. Our plan to help: https://t.co/iv6kT3vumd https:/…",positive
124,764527930777202688,2016-08-13 18:23:57.000000,HillaryClinton,The choice on jobs is pretty clear: See how your state would fare under Hillary vs. Trump. https://t.co/xIrmB63qg6,neutral
125,764497479182196736,2016-08-13 16:22:57.000000,HillaryClinton,We need to make sure every American has high-speed internet access. And we will: https://t.co/jAszaFw1t3 https://t.co/fPOueqdTba,positive
126,764462062776950785,2016-08-13 14:02:13.000000,HillaryClinton,Press play for a preview of the new campaign podcast With Her. Stream the full episode here: https://t.co/3B2EmK8eDchttps://t.co/G6TVuRAgIO,neutral
127,764286957547577344,2016-08-13 02:26:25.000000,HillaryClinton,"As track and field begins, we're honoring Wilma Rudolph: the first U.S. woman to win 3 track golds in one Olympics. https://t.co/HW10MpbVuR",positive
128,764231854690013189,2016-08-12 22:47:27.000000,HillaryClinton,"RT @timkaine: Just released my tax returns, @realDonaldTrump. Where are yours? https://t.co/PgQ6XIGTqg",neutral
129,764219041020055552,2016-08-12 21:56:32.000000,HillaryClinton,Many people are saying Trump won't release his tax returns because he's hiding something. What do you think it is?,negative
130,764195293244059648,2016-08-12 20:22:10.000000,HillaryClinton,RT @TheBriefing2016: Wonder what Trump's hiding in his tax returns? Tap through the reel to see some of the best guesses! https://t.co/XARm…,neutral
131,764186498044456961,2016-08-12 19:47:13.000000,HillaryClinton,LGBT kids are perfect the way they are. They deserve love and acceptance—not bullying and violence. https://t.co/RXcjvISf3O,positive
132,764172372408664067,2016-08-12 18:51:05.000000,HillaryClinton,RT @HFA: RT if you agree: Every student should learn computer science. https://t.co/IzFbWB4I1I,neutral
133,764162285485092864,2016-08-12 18:11:00.000000,HillaryClinton,"RT @MalalaFund: ""We cannot succeed when half of us are held back. Education is the only solution.""—Malala #YouthDay https://t.co/v4E47uT4UM",positive
134,764148577643929600,2016-08-12 17:16:32.000000,HillaryClinton,"Last night, U.S. Olympic swimmer @Simone_Manuel won gold and made history. https://t.co/fShTxbpX2x",positive
135,764137101004795904,2016-08-12 16:30:56.000000,HillaryClinton,RT @timkaine: Housing discrimination cuts right to the heart of who we are as a society. We need to do all we can to fight it: https://t.co…,negative
136,764133361560485888,2016-08-12 16:16:04.000000,HillaryClinton,Here's a pretty incredible fact: There is a non-zero chance that Donald Trump isn't paying *any* taxes. https://t.co/Aefxj6CKCd,neutral
137,764122715812945920,2016-08-12 15:33:46.000000,HillaryClinton,Here's why Donald Trump might be refusing to release his tax returns: https://t.co/M4MSBonNyo,negative
138,764119077732442112,2016-08-12 15:19:19.000000,HillaryClinton,You can also listen to the first episode of With Her by streaming here: https://t.co/BVmjS8MFWn,neutral
139,764113674239901700,2016-08-12 14:57:51.000000,HillaryClinton,RT @maxlinsky: I'm doing a new podcast that will run through Election Day and @hillaryclinton is my co-host  https://t.co/FhBROuw0zy,neutral
140,764105343978930176,2016-08-12 14:24:45.000000,HillaryClinton,"🎧 Just launched: With Her, our official campaign podcast. Subscribe and listen to Episode 1: https://t.co/IIzDVOt3r4",neutral
141,764072221933318144,2016-08-12 12:13:08.000000,HillaryClinton,Why is @realDonaldTrump refusing to release his tax returns? Some ideas:https://t.co/M4MSBo6c9O,negative
142,763906007600803840,2016-08-12 01:12:39.000000,HillaryClinton,".@TeamUSA at the White House, circa 2000. #TBThttps://t.co/cix9dny7PU",neutral
143,763873378897985536,2016-08-11 23:03:00.000000,HillaryClinton,"Congrats on bringing home the gold and silver, Simone and Aly. We’re all so proud of you! -H https://t.co/oqYrHXmZTH",positive
144,763845551628574720,2016-08-11 21:12:25.000000,HillaryClinton,Trump wants America to work for him and his friends.We need to build an economy that works for everyone.https://t.co/p0bpzITUpv,neutral
145,763837665246576640,2016-08-11 20:41:05.000000,HillaryClinton,RT @HFA: The choice on climate change couldn't be more stark: https://t.co/K745PdjVmW. https://t.co/us7OyJcdx4,negative
146,763827045503737860,2016-08-11 19:58:53.000000,HillaryClinton,It's not just a value—it's a real plan. https://t.co/OvGzoPTtwg https://t.co/hI6Ip27HHm,positive
147,763817323476180997,2016-08-11 19:20:15.000000,HillaryClinton,RT @mpshapiro: .@HillaryClinton hits the Trump Loophole - his backdoor tax break for billionaires like himself. Read about it here: https:/…,negative
148,763804911758893056,2016-08-11 18:30:56.000000,HillaryClinton,Let’s go out and build the future. https://t.co/OvGzoPTtwg,positive
149,763803468347928577,2016-08-11 18:25:12.000000,HillaryClinton,"""One of the reasons I asked Tim Kaine to be my running mate is that he...has a record of working across the aisle."" https://t.co/CNwtLVWl8n",positive
150,763802816762802176,2016-08-11 18:22:36.000000,HillaryClinton,"Strengthening unions doesn’t just serve their members—it leads to better pay, benefits, and working conditions for all employees.",positive
151,763801168950820868,2016-08-11 18:16:04.000000,HillaryClinton,"Trump wants to give trillions in tax breaks to people like himself.Instead, let’s invest in our veterans, kids, schools and police.",1
152,763800955573956608,2016-08-11 18:15:13.000000,HillaryClinton,The 400 richest taxpayers in America would get an average tax cut of more than $15 million a year from the Trump loophole.,1
153,763800851693568001,2016-08-11 18:14:48.000000,HillaryClinton,Trump wants to eliminate the estate tax. What that would mean: his family gets a $4 billion tax cut. 99.8% of Americans get nothing.,1
154,763800602837123072,2016-08-11 18:13:49.000000,HillaryClinton,"Trump would give trillions in tax cuts to big corporations, millionaires, and Wall Street money managers. https://t.co/tymag0QkLx",1
155,763800264939888640,2016-08-11 18:12:28.000000,HillaryClinton,Multi-millionaires should not be able to pay a lower tax rate than their secretaries: https://t.co/XFX93S1Vgh,1
156,763799783999991808,2016-08-11 18:10:33.000000,HillaryClinton,"Every employee, from the CEO suite to the factory floor, contributes to a business’ success, so everybody should share in the rewards.",1
157,763799532874399744,2016-08-11 18:09:34.000000,HillaryClinton,One positive thing Trump could do to make America great again?Actually make great things in America: https://t.co/lg8Xqwblam,1
158,763799303831822336,2016-08-11 18:08:39.000000,HillaryClinton,"If @TeamUSA was as fearful as Trump, Michael Phelps and Simone Biles would be cowering in the locker room.America isn’t afraid to compete.",1
159,763799123116064768,2016-08-11 18:07:56.000000,HillaryClinton,"Trump may talk a big game on trade, but his approach is based on fear, not strength—fear that we can’t compete with the rest of the world.",1
160,763798669971886080,2016-08-11 18:06:08.000000,HillaryClinton,"""As president, I will stand up to China and anyone else who tries to take advantage of American workers and companies."" —Hillary",1
161,763798465746968576,2016-08-11 18:05:19.000000,HillaryClinton,We’re going to invest in union training programs and apprenticeship programs so you can earn while you learn: https://t.co/sbbiIqIz0c,1
162,763797895111933952,2016-08-11 18:03:03.000000,HillaryClinton,"A four-year degree shouldn’t be the only path to a good job. You should be able to learn a skill, practice a trade, and make a good living.",1
163,763797656846102529,2016-08-11 18:02:06.000000,HillaryClinton,"It’s not right that Donald Trump can ignore his debts, but students and families can’t refinance theirs.",1
